model,oos_r2,rmse,mae,ic,ic_ir,xs_oos_r2,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,feature_set,scheme,horizon,train_start,train_end,test_start,test_end,n_train,n_test
XGBoost,-0.000105957617436,0.0369960804846343,0.0264897288284149,-0.0160191161474106,0.0140232133957451,-0.0001049510761392,0.5235404896421846,0.4636678200692041,0.1550028918449971,0.2323363675769397,0.4636678200692041,578,-0.1481263054906094,-0.1919377747362616,-3.162063342215715,0.5238095238095238,0.8603376063058172,96,9683.793665778428,63,16,D,rolling_9m_3m,5,2020-01-06,2020-10-02,2020-10-05,2021-01-04,10856,3717
XGBoost,-0.0578246457021209,0.0373993794299473,0.0276165851634535,-0.0519193846396708,-0.2957604516305586,-0.057583413599064,0.4939467312348668,0.4621359223300971,0.2640044370493621,0.3360395340628309,0.4621359223300971,1030,-1.0186981293010262,-0.3232409324755645,-14.673432240474426,0.3968253968253968,1.0315959813177011,318,8532.656775952557,63,17,D,rolling_9m_3m,5,2020-04-06,2021-01-04,2021-01-05,2021-04-06,10856,3717
XGBoost,-0.0003581686088842,0.0278284996773665,0.020411018669801,-0.0512314521360111,-0.0558285098035581,-0.0003538060004257,0.4822866344605475,0.4329896907216495,0.1126609442060085,0.1787994891443167,0.4329896907216495,485,-3.0018105081149975,-0.4524521841377897,-46.38673784654371,0.3090909090909091,0.6712593674731746,232,5361.326215345629,63,18,D,rolling_9m_3m,5,2020-07-07,2021-04-06,2021-04-07,2021-07-13,10856,3726
XGBoost,-0.0011221316755991,0.0274656900754169,0.0196816633307747,0.0521903578851069,0.09614022042189,-0.0007310731638872,0.5256613756613756,0.5041459369817579,0.1690767519466073,0.2532278217409413,0.5041459369817579,603,1.7227691531169242,-0.1654409699193661,28.65443079778349,0.6190476190476191,1.1741288094682545,311,12865.44307977835,63,19,D,rolling_9m_3m,5,2020-10-05,2021-07-13,2021-07-14,2021-10-11,10860,3780
XGBoost,-0.0049002098060397,0.0366324998685797,0.0258083840939518,-0.0111504912031324,0.0238942335151525,-0.0047939011059736,0.5026455026455027,0.4994764397905759,0.5079872204472844,0.5036958817317846,0.4994764397905759,1910,-1.4331630493756375,-0.1679449286087335,-10.393004401186555,0.4761904761904761,0.612971218943898,961,8960.699559881345,63,20,D,rolling_9m_3m,5,2021-01-05,2021-10-11,2021-10-12,2022-01-10,10923,3780
XGBoost,-0.0028105376044305,0.04091476703356,0.0300826547342071,-0.0635731737009405,0.2579481737650975,-0.002541926632755,0.464343163538874,0.4632796780684104,0.4973002159827214,0.4796875,0.4632796780684104,1988,-3.159840487258418,-0.2510948653448899,-25.826526993365672,0.4126984126984127,0.4519639342092683,625,7417.347300663433,63,21,D,rolling_9m_3m,5,2021-04-07,2022-01-10,2022-01-11,2022-04-11,10986,3730
XGBoost,0.0025222176219257,0.0405573089610924,0.0289266349237631,0.0122980978264128,0.3237947488654713,0.0025769411177195,0.5085561497326203,0.5188884064264003,0.6207792207792208,0.565279091769158,0.5188884064264003,2303,0.7628363460841622,-0.0497479646609768,3.3835885440223423,0.5238095238095238,1.1854530962773706,511,10338.358854402237,63,22,D,rolling_9m_3m,5,2021-07-14,2022-04-11,2022-04-12,2022-07-13,10995,3740
XGBoost,-0.0006464117448479,0.034815427091719,0.0248633861231212,0.020285894918616,0.136045873729392,-0.0006220396523985,0.5156084656084656,0.5213860314022739,0.5041884816753927,0.5126430662762843,0.5213860314022739,1847,0.4573224997002897,-0.137554851916738,3.7441717493233777,0.5555555555555556,0.933471148385482,331,10374.417174932338,63,23,D,rolling_9m_3m,5,2021-10-12,2022-07-13,2022-07-14,2022-10-11,10950,3780
XGBoost,-0.0007656528165302,0.0396155549777884,0.0268443604562594,0.0145969262209191,0.2005311006892889,-0.0007630368741284,0.5103174603174603,0.5329553508150248,0.3868312757201646,0.4482861400894188,0.5329553508150248,1411,1.1920307107991828,-0.0453519225349895,9.025874802918054,0.5555555555555556,1.2578517669312028,404,10902.587480291806,63,24,D,rolling_9m_3m,5,2022-01-11,2022-10-11,2022-10-12,2023-01-11,10950,3780
XGBoost,-0.0002721601848205,0.0334582938832381,0.0229108179993082,-0.0513123131313583,0.1881636595586683,-0.0002720089405552,0.469047619047619,0.4701184246763977,0.9536312849162012,0.6297731045932484,0.4701184246763977,3631,-2.8729771640039212,-0.0616581282292227,-5.913160274887974,0.4126984126984127,0.3569652880869277,71,9408.683972511202,63,25,D,rolling_9m_3m,5,2022-04-12,2023-01-11,2023-01-12,2023-04-20,11000,3780
XGBoost,0.000133937994716,0.0336902401944298,0.0235650655445192,0.0227370557654244,-0.557813971354146,0.0001342919467091,0.5619047619047619,0.5774436090225564,0.2183058555997725,0.3168316831683168,0.5774436090225564,665,2.6697581021933736,-0.2414710245706228,75.83251273193163,0.7301587301587301,0.9568725365741464,170,17583.251273193164,63,26,D,rolling_9m_3m,5,2022-07-14,2023-04-20,2023-04-21,2023-07-21,11040,3780
XGBoost,-0.0462616085356528,0.0309460192705857,0.021805803411706,0.0258122787679858,0.0541136875486246,-0.0406693708535166,0.5208994708994709,0.5225653206650831,0.2379664683612763,0.3270159791898922,0.5225653206650831,842,1.025841526513201,-0.1848156226730614,14.633700065467515,0.5555555555555556,1.1298219047072169,260,11463.370006546753,63,27,D,rolling_9m_3m,5,2022-10-12,2023-07-21,2023-07-24,2023-10-19,11040,3780
XGBoost,0.0024332231653469,0.0321248744372804,0.0231906282314363,-0.0025356512816726,0.0255964905005176,0.0027029603862054,0.5148148148148148,0.5358910891089109,0.2288583509513742,0.3207407407407407,0.5358910891089109,808,1.1480301148247027,-0.1227617520022502,13.820849201515315,0.5079365079365079,1.4634535171362155,276,11382.084920151532,63,28,D,rolling_9m_3m,5,2023-01-12,2023-10-19,2023-10-20,2024-01-22,11040,3780
XGBoost,2.0687554868281666e-05,0.03260181153387,0.0225658625730326,-0.0554199284921715,0.0358089939137731,2.1217365551162715e-05,0.4962962962962963,0.4867075664621677,0.2534611288604899,0.3333333333333333,0.4867075664621677,978,1.1189648748143006,-0.2501667978986727,19.18801161539951,0.4603174603174603,1.7618289052863745,524,11918.801161539952,63,29,D,rolling_9m_3m,5,2023-04-21,2024-01-22,2024-01-23,2024-04-22,11040,3780
XGBoost,-0.0005889120698292,0.0359067250074996,0.0243236178604441,-0.0473166154857955,-0.1888572700495025,-0.0005887022662387,0.5145502645502645,0.4545454545454545,0.0718629076838032,0.1241050119331742,0.4545454545454545,286,-0.4600702599976341,-0.49989087786854,-18.583243448929487,0.492063492063492,0.878241376193397,120,8141.675655107051,63,30,D,rolling_9m_3m,5,2023-07-24,2024-04-22,2024-04-23,2024-07-23,11040,3780
