n_periods,mean_return,annualized_return,annualized_vol,sharpe,max_drawdown,total_return,win_rate,strategy,top_n,bottom_n,effective_spread_fraction,short_fee_bps_annual,horizon,rebalance_every,avg_turnover,avg_spread_cost,avg_short_fee_cost,model,feature_set,scheme,cost_scheme,hurdle_bps
2016,0.0006267338710152,0.1710344037078865,0.3376111767697032,0.5066017225625066,-0.5236724802673194,1.2672477434318972,0.1939484126984127,long_flat_hurdle,,,0.25,,1,1,0.4185285496693497,5.231606870866872e-05,,XGBoost,candidate_6,rolling_9m_3m,25pct_spread,10.0
1701,-0.0003958667450519,-0.0949618400550612,0.2463518048557695,-0.3854724754732692,-0.731002998400059,-0.5846274742695119,0.4932392710170488,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6221830295904371,4.665637860082304e-05,1.984126984126984e-05,OLS,D,expanding,15pct_spread,
1701,-5.305702527924783e-07,-0.0001336948012395,0.0452279627618045,-0.0029560208569132,-0.1551289352632185,-0.0077250522716979,0.0047031158142269,long_flat_hurdle,,,0.15,,1,1,0.0099941211052322,7.495590828924161e-07,,OLS,D,expanding,15pct_spread,10.0
1701,-0.0004269709974524,-0.1020309423485421,0.2463552174137725,-0.4141618895660461,-0.7400233033874862,-0.6060487801624415,0.4926513815402704,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6221830295904371,7.776063100137175e-05,1.984126984126984e-05,OLS,D,expanding,25pct_spread,
1701,-1.0302763080540885e-06,-0.0002595960624821,0.0452460374654872,-0.0057374319835228,-0.1555557766829501,-0.0085738304307287,0.0047031158142269,long_flat_hurdle,,,0.25,,1,1,0.0099941211052322,1.2492651381540272e-06,,OLS,D,expanding,25pct_spread,10.0
2016,0.0005257895998677,0.1416380968536812,0.2453075066379361,0.5773899820470365,-0.4214509536080522,1.2686273666242416,0.5218253968253969,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8758267195767195,6.568700396825397e-05,1.984126984126983e-05,OLS,D,rolling_9m_3m,15pct_spread,
2016,0.0009278324869218,0.2632722568278558,0.2454047548910409,1.0728082956043294,-0.2851530227366152,4.111252037822381,0.3055555555555556,long_flat_hurdle,,,0.15,,1,1,0.2044656456858838,1.5334923426441283e-05,,OLS,D,rolling_9m_3m,15pct_spread,10.0
2016,0.0004819982638888,0.1291151798188146,0.2453106419979854,0.5263333818998156,-0.4341901371070222,1.076967246030676,0.5213293650793651,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8758267195767195,0.000109478339947,1.984126984126983e-05,OLS,D,rolling_9m_3m,25pct_spread,
2016,0.0009176092046375,0.2600249112319781,0.2453963870765238,1.0596118155190792,-0.2855269803120235,4.007122848542476,0.3050595238095238,long_flat_hurdle,,,0.25,,1,1,0.2044656456858838,2.5558205710735475e-05,,OLS,D,rolling_9m_3m,25pct_spread,10.0
1701,0.0004463216735253,0.1190140326633761,0.2140065084866484,0.5561234258947844,-0.4289681940153493,0.8307046011693286,0.5291005291005291,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8532235939643347,6.399176954732512e-05,1.984126984126984e-05,ElasticNet,D,expanding,15pct_spread,
1701,0.0005474742402978,0.1478903238296645,0.3029238263114235,0.4882096123981497,-0.5951652089746966,0.8615945728938617,0.21222810111699,long_flat_hurdle,,,0.15,,1,1,0.2373899292640267,1.7804244694802e-05,,ElasticNet,D,expanding,15pct_spread,10.0
1701,0.0004036604938271,0.1070534312811031,0.2140258540337134,0.5001892493990003,-0.447199284998261,0.7025266689756167,0.5279247501469724,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8532235939643347,0.0001066529492455,1.984126984126984e-05,ElasticNet,D,expanding,25pct_spread,
1701,0.0005356047438346,0.1444638366714075,0.3029095433325884,0.4769207172610907,-0.6005272191663066,0.8244159255037977,0.21222810111699,long_flat_hurdle,,,0.25,,1,1,0.2373899292640267,2.967374115800334e-05,,ElasticNet,D,expanding,25pct_spread,10.0
2016,0.0003821637731481,0.1010748877081022,0.2059154440587415,0.4908562743806073,-0.3569170078492986,0.8226520987929256,0.5277777777777778,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.0429894179894177,7.822420634920636e-05,1.984126984126983e-05,ElasticNet,D,rolling_9m_3m,15pct_spread,
2016,0.0006246330280376,0.1704149950676392,0.2306326976377366,0.7389021453294381,-0.4651541088563302,1.8535477133935665,0.1101190476190476,long_flat_hurdle,,,0.15,,1,1,0.0388794406651549,2.915958049886621e-06,,ElasticNet,D,rolling_9m_3m,15pct_spread,10.0
2016,0.0003300143022486,0.0867046766332346,0.2059332783540979,0.4210328574682709,-0.3592289458220323,0.64073466841134,0.5267857142857143,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.0429894179894177,0.0001303736772486,1.984126984126983e-05,ElasticNet,D,rolling_9m_3m,25pct_spread,
2016,0.0006226890560043,0.169842128659295,0.2306306173007695,0.7364248972971391,-0.4668684942101009,1.8423996630961108,0.1101190476190476,long_flat_hurdle,,,0.25,,1,1,0.0388794406651549,4.85993008314437e-06,,ElasticNet,D,rolling_9m_3m,25pct_spread,10.0
1701,0.0001260675093082,0.0322769670677736,0.2594587412517293,0.124401154927589,-0.5932155888794788,-0.0128912720859976,0.5073486184597296,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.6041544189692336,0.0001203115814226,1.984126984126984e-05,XGBoost,D,expanding,15pct_spread,
1701,-7.977772720050472e-05,-0.0199040355685097,0.3688015790701701,-0.0539694966021896,-0.6772842817171361,-0.4585982873137816,0.0999412110523221,long_flat_hurdle,,,0.15,,1,1,0.2433721085967169,1.8252908144753768e-05,,XGBoost,D,expanding,15pct_spread,10.0
1701,4.585978835978771e-05,0.0116234348634385,0.2594669018414305,0.0447973702269818,-0.6283816567080754,-0.138820416167161,0.5044091710758377,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.6041544189692336,0.0002005193023711,1.984126984126984e-05,XGBoost,D,expanding,25pct_spread,
1701,-9.194633263034053e-05,-0.0229051425384566,0.3687872292491594,-0.0621093701782756,-0.6795819896810713,-0.4696982276599041,0.0993533215755438,long_flat_hurdle,,,0.25,,1,1,0.2433721085967169,3.042151357458962e-05,,XGBoost,D,expanding,25pct_spread,10.0
2016,-0.0001124584160052,-0.0279432723663044,0.2357452664622503,-0.1185316370743714,-0.6399390029788988,-0.362078296399845,0.5064484126984127,long_short_decile,6.0,6.0,0.15,50.0,1,1,2.114914021164021,0.0001586185515873,1.984126984126983e-05,XGBoost,D,rolling_9m_3m,15pct_spread,
2016,0.0008505048728971,0.2389151732730672,0.3802898082983537,0.6282450069911629,-0.4723543850635576,2.129348802735034,0.1934523809523809,long_flat_hurdle,,,0.15,,1,1,0.4481125110581834,3.360843832936375e-05,,XGBoost,D,rolling_9m_3m,15pct_spread,10.0
2016,-0.0002182041170634,-0.0535086408266546,0.2357699657281569,-0.226952744644117,-0.6951228126509953,-0.4846212287783414,0.5024801587301587,long_short_decile,6.0,6.0,0.25,50.0,1,1,2.114914021164021,0.0002643642526455,1.984126984126983e-05,XGBoost,D,rolling_9m_3m,25pct_spread,
2016,0.0008280992473442,0.2319455327554129,0.3802824735752189,0.6099295888521529,-0.4794954206124192,1.99116190288052,0.1934523809523809,long_flat_hurdle,,,0.25,,1,1,0.4481125110581834,5.6014063882272935e-05,,XGBoost,D,rolling_9m_3m,25pct_spread,10.0
1701,-0.0003949336664707,-0.0947489239628851,0.2465616183733502,-0.3842809135824773,-0.7283077450678237,-0.5841144678693511,0.4926513815402704,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6229668822261414,4.671516754850089e-05,1.984126984126984e-05,OLS,repr_svi,expanding,15pct_spread,
1701,-5.305702527924783e-07,-0.0001336948012395,0.0452279627618045,-0.0029560208569132,-0.1551289352632185,-0.0077250522716979,0.0047031158142269,long_flat_hurdle,,,0.15,,1,1,0.0099941211052322,7.495590828924161e-07,,OLS,repr_svi,expanding,15pct_spread,10.0
1701,-0.000426077111503,-0.1018285573880276,0.2465643194638277,-0.412989834090599,-0.7374137537479526,-0.6055880610448292,0.492063492063492,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6229668822261414,7.785861258083481e-05,1.984126984126984e-05,OLS,repr_svi,expanding,25pct_spread,
1701,-1.0302763080540885e-06,-0.0002595960624821,0.0452460374654872,-0.0057374319835228,-0.1555557766829501,-0.0085738304307287,0.0047031158142269,long_flat_hurdle,,,0.25,,1,1,0.0099941211052322,1.2492651381540272e-06,,OLS,repr_svi,expanding,25pct_spread,10.0
2016,0.0001084092261904,0.0276941921091413,0.2431447931541984,0.113900000694558,-0.457515918989237,-0.0177619296145038,0.5099206349206349,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8728505291005291,6.546378968253969e-05,1.984126984126983e-05,OLS,repr_svi,rolling_9m_3m,15pct_spread,
2016,0.0004983522447521,0.1337758054618276,0.1793454259614902,0.745911442929983,-0.2851530227366156,1.4002887113459233,0.238095238095238,long_flat_hurdle,,,0.15,,1,1,0.1681068783831435,1.260801587873576e-05,,OLS,repr_svi,rolling_9m_3m,15pct_spread,10.0
2016,6.476669973544947e-05,0.0164545896234769,0.2431563086713906,0.0676708316283669,-0.476075472939187,-0.1005212804352949,0.5094246031746031,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8728505291005291,0.0001091063161375,1.984126984126983e-05,OLS,repr_svi,rolling_9m_3m,25pct_spread,
2016,0.0004899469008329,0.1313780271978131,0.1793429792742795,0.7325518273948661,-0.2855269803120229,1.3599781091402257,0.2375992063492063,long_flat_hurdle,,,0.25,,1,1,0.1681068783831435,2.1013359797892936e-05,,OLS,repr_svi,rolling_9m_3m,25pct_spread,10.0
1701,0.0003235810307662,0.0849449298527786,0.1893086036028305,0.4487114068570975,-0.337621700019055,0.5372466118365329,0.5173427395649618,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.7019400352733686,5.2645502645502655e-05,1.984126984126984e-05,ElasticNet,repr_svi,expanding,15pct_spread,
1701,0.0002625005140914,0.0683778272921489,0.2575219026395337,0.2655223753447519,-0.4631241790996097,0.2475661605452319,0.1540270429159318,long_flat_hurdle,,,0.15,,1,1,0.2436970289385704,1.8277277170392786e-05,,ElasticNet,repr_svi,expanding,15pct_spread,10.0
1701,0.0002884840290025,0.0753944142030778,0.1893270878849249,0.3982230701657617,-0.3421161538646551,0.4481221876570456,0.5155790711346266,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.7019400352733686,8.774250440917108e-05,1.984126984126984e-05,ElasticNet,repr_svi,expanding,25pct_spread,
1701,0.0002503156626445,0.065103154764168,0.2575144003556093,0.2528136472145448,-0.4639622419601376,0.221970528706098,0.1540270429159318,long_flat_hurdle,,,0.25,,1,1,0.2436970289385704,3.046212861732131e-05,,ElasticNet,repr_svi,expanding,25pct_spread,10.0
2016,0.000357123015873,0.0941512342716173,0.1969298192818173,0.4780953672479725,-0.3783621952598361,0.7585681967053182,0.529265873015873,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.1334325396825395,8.500744047619051e-05,1.984126984126983e-05,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,
2016,0.0007259645827428,0.2006663590439723,0.2340352029639056,0.8574195527111378,-0.3847794124507235,2.4775962435787946,0.1111111111111111,long_flat_hurdle,,,0.15,,1,1,0.0506023242630385,3.795174319727891e-06,,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,10.0
2016,0.0003004513888888,0.078641499076995,0.196956982518795,0.3992826152761072,-0.3827860809276629,0.5686605549771933,0.5287698412698413,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.1334325396825395,0.0001416790674603,1.984126984126983e-05,ElasticNet,repr_svi,rolling_9m_3m,25pct_spread,
2016,0.0007234344665296,0.1999016250590524,0.2340388100308513,0.8541387859248688,-0.3874127001849597,2.459880224554705,0.1111111111111111,long_flat_hurdle,,,0.25,,1,1,0.0506023242630385,6.325290532879819e-06,,ElasticNet,repr_svi,rolling_9m_3m,25pct_spread,10.0
1701,0.000133696159122,0.0342630872057052,0.2323417295713027,0.1474685036946423,-0.4804683510461225,0.0463997711515709,0.5038212815990594,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.9316088575347832,0.0001448706643151,1.984126984126984e-05,XGBoost,repr_svi,expanding,15pct_spread,
1701,-0.0001348938565549,-0.0334241890820596,0.3042501480697351,-0.109857593477321,-0.6221439756384577,-0.4219960904358932,0.0905349794238683,long_flat_hurdle,,,0.15,,1,1,0.2736037624926514,2.0520282186948853e-05,,XGBoost,repr_svi,expanding,15pct_spread,10.0
1701,3.711571624534478e-05,0.0093968627891345,0.2323381811498057,0.0404447635021971,-0.5043205002662228,-0.112144113338456,0.5020576131687243,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.9316088575347832,0.0002414511071918,1.984126984126984e-05,XGBoost,repr_svi,expanding,25pct_spread,
1701,-0.0001485740446796,-0.036751103319407,0.3042706786953056,-0.120784242099809,-0.6248677319405352,-0.4353367462449747,0.0905349794238683,long_flat_hurdle,,,0.25,,1,1,0.2736037624926514,3.4200470311581426e-05,,XGBoost,repr_svi,expanding,25pct_spread,10.0
2016,-1.84351025132275e-05,-0.0046349141352702,0.2197686669944695,-0.0210899679133373,-0.521058233148703,-0.2055860987642903,0.5014880952380952,long_short_decile,6.0,6.0,0.15,50.0,1,1,2.433366402116402,0.0001825024801587,1.984126984126983e-05,XGBoost,repr_svi,rolling_9m_3m,15pct_spread,
2016,0.0008298839366424,0.2324992555128155,0.2919719469265057,0.7963068300234324,-0.4370056528071707,2.7842777669701064,0.2123015873015873,long_flat_hurdle,,,0.15,,1,1,0.4693293531051646,3.519970148288734e-05,,XGBoost,repr_svi,rolling_9m_3m,15pct_spread,10.0
2016,-0.000140103422619,-0.0346924618015109,0.2197927230315154,-0.1578417216139432,-0.545750235207706,-0.3784528179790462,0.4935515873015873,long_short_decile,6.0,6.0,0.25,50.0,1,1,2.433366402116402,0.0003041708002645,1.984126984126983e-05,XGBoost,repr_svi,rolling_9m_3m,25pct_spread,
2016,0.0008064174689871,0.2252382406595836,0.2919604589070163,0.7714683060260485,-0.4448456779563637,2.609535082269986,0.2123015873015873,long_flat_hurdle,,,0.25,,1,1,0.4693293531051646,5.866616913814558e-05,,XGBoost,repr_svi,rolling_9m_3m,25pct_spread,10.0
1701,-0.0003958667450519,-0.0949618400550612,0.2463518048557695,-0.3854724754732692,-0.731002998400059,-0.5846274742695119,0.4932392710170488,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6221830295904371,4.665637860082304e-05,1.984126984126984e-05,OLS,repr_grid,expanding,15pct_spread,
1701,-5.305702527924783e-07,-0.0001336948012395,0.0452279627618045,-0.0029560208569132,-0.1551289352632185,-0.0077250522716979,0.0047031158142269,long_flat_hurdle,,,0.15,,1,1,0.0099941211052322,7.495590828924161e-07,,OLS,repr_grid,expanding,15pct_spread,10.0
1701,-0.0004269709974524,-0.1020309423485421,0.2463552174137725,-0.4141618895660461,-0.7400233033874862,-0.6060487801624415,0.4926513815402704,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6221830295904371,7.776063100137175e-05,1.984126984126984e-05,OLS,repr_grid,expanding,25pct_spread,
1701,-1.0302763080540885e-06,-0.0002595960624821,0.0452460374654872,-0.0057374319835228,-0.1555557766829501,-0.0085738304307287,0.0047031158142269,long_flat_hurdle,,,0.25,,1,1,0.0099941211052322,1.2492651381540272e-06,,OLS,repr_grid,expanding,25pct_spread,10.0
2016,0.0005150529100529,0.1385550057559432,0.243757631135374,0.5684129974129708,-0.4205185183779814,1.2268432865218943,0.5208333333333334,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.8664021164021163,6.498015873015873e-05,1.984126984126983e-05,OLS,repr_grid,rolling_9m_3m,15pct_spread,
2016,0.0008681335706939,0.2444264662476076,0.2401363486195042,1.0178653404733038,-0.2851530227366149,3.5788393784505166,0.2886904761904761,long_flat_hurdle,,,0.15,,1,1,0.1957831217503836,1.4683734131278776e-05,,OLS,repr_grid,rolling_9m_3m,15pct_spread,10.0
2016,0.0004717328042328,0.1261994398636623,0.2437649386598133,0.5177095629810005,-0.4332692340420902,1.0406325464537265,0.5203373015873016,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.8664021164021163,0.0001083002645502,1.984126984126983e-05,OLS,repr_grid,rolling_9m_3m,25pct_spread,
2016,0.0008583444146064,0.2413630557695354,0.2401278457003973,1.005143968478688,-0.2855269803120222,3.4894756893395433,0.2881944444444444,long_flat_hurdle,,,0.25,,1,1,0.1957831217503836,2.447289021879796e-05,,OLS,repr_grid,rolling_9m_3m,25pct_spread,10.0
1701,0.0007453848716441,0.2065523764055348,0.2493300550736982,0.8284295142215448,-0.3515580677314524,1.8833021822593816,0.5285126396237507,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.7626886145404664,5.720164609053499e-05,1.984126984126984e-05,ElasticNet,repr_grid,expanding,15pct_spread,
1701,0.0006968970284242,0.1919097893807839,0.3525100170003629,0.5444094639176916,-0.5876959686112171,1.149623834579458,0.2921810699588477,long_flat_hurdle,,,0.15,,1,1,0.1897652217399486,1.4232391630496149e-05,,ElasticNet,repr_grid,expanding,15pct_spread,10.0
1701,0.0007072504409171,0.1950214263353733,0.2493324218943936,0.78217435523879,-0.3557290806690488,1.7022588321056764,0.5279247501469724,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.7626886145404664,9.53360768175583e-05,1.984126984126984e-05,ElasticNet,repr_grid,expanding,25pct_spread,
1701,0.0006874087673372,0.1890652541685973,0.3524978755867947,0.5363585634491129,-0.5916494499959557,1.115254291496052,0.2921810699588477,long_flat_hurdle,,,0.25,,1,1,0.1897652217399486,2.3720652717493583e-05,,ElasticNet,repr_grid,expanding,25pct_spread,10.0
2016,0.0006917280092592,0.1903593028033212,0.2333589741271869,0.8157359429407256,-0.3432063107810293,2.2410501923627972,0.5416666666666666,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6552579365079364,4.914434523809525e-05,1.984126984126983e-05,ElasticNet,repr_grid,rolling_9m_3m,15pct_spread,
2016,0.0013999831455498,0.4226894068936786,0.3214879968486979,1.314790633046898,-0.3800131350164062,10.209140856318571,0.1696428571428571,long_flat_hurdle,,,0.15,,1,1,0.0324475623582766,2.433567176870748e-06,,ElasticNet,repr_grid,rolling_9m_3m,15pct_spread,10.0
2016,0.0006589651124338,0.1805784364444127,0.2333538131145264,0.7738396644745962,-0.347681984319069,2.033986305465723,0.5406746031746031,long_short_decile,6.0,6.0,0.25,50.0,1,1,0.6552579365079364,8.190724206349205e-05,1.984126984126983e-05,ElasticNet,repr_grid,rolling_9m_3m,25pct_spread,
2016,0.0013983607674319,0.4221086868187054,0.3214809598623308,1.3130130226047192,-0.3814724025308417,10.172766421857071,0.1696428571428571,long_flat_hurdle,,,0.25,,1,1,0.0324475623582766,4.055945294784581e-06,,ElasticNet,repr_grid,rolling_9m_3m,25pct_spread,10.0
1701,0.0011045773074661,0.3207501400807211,0.2669080155076488,1.201725393936434,-0.3222566360880827,4.146860148177229,0.5414462081128748,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.6590241034685476,0.0001244268077601,1.984126984126984e-05,XGBoost,repr_grid,expanding,15pct_spread,
1701,0.0002466242482156,0.0641130635901185,0.3781949633214523,0.1695238430122211,-0.6170256504405524,-0.0698751678477314,0.1175778953556731,long_flat_hurdle,,,0.15,,1,1,0.307333711319516,2.3050028348963698e-05,,XGBoost,repr_grid,expanding,15pct_spread,10.0
1701,0.0010216261022927,0.2934568442918355,0.2669181127310889,1.099426491852516,-0.3360733132640011,3.469938993760576,0.540270429159318,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.6590241034685476,0.0002073780129335,1.984126984126984e-05,XGBoost,repr_grid,expanding,25pct_spread,
1701,0.0002312575626496,0.0600013358285427,0.3781859479299229,0.1586556458720165,-0.6190352520480182,-0.0938937574617975,0.1175778953556731,long_flat_hurdle,,,0.25,,1,1,0.307333711319516,3.841671391493951e-05,,XGBoost,repr_grid,expanding,25pct_spread,10.0
2016,0.000163111193783,0.0419569929665708,0.2338694533866325,0.1794034764224109,-0.51162840725269,0.116311326287009,0.5128968253968254,long_short_decile,6.0,6.0,0.15,50.0,1,1,1.9318783068783063,0.0001448908730158,1.984126984126983e-05,XGBoost,repr_grid,rolling_9m_3m,15pct_spread,
2016,0.0006220076688554,0.1696413977390858,0.3444090410639373,0.4925579108348464,-0.4567893226469847,1.170468199194659,0.2202380952380952,long_flat_hurdle,,,0.15,,1,1,0.4712100940140334,3.534075705105251e-05,,XGBoost,repr_grid,rolling_9m_3m,15pct_spread,10.0
2016,6.651727843915364e-05,0.0169030638056715,0.2338687086171493,0.0722758675396048,-0.5504372560449082,-0.0812343262475233,0.5114087301587301,long_short_decile,6.0,6.0,0.25,50.0,1,1,1.9318783068783063,0.0002414847883597,1.984126984126983e-05,XGBoost,repr_grid,rolling_9m_3m,25pct_spread,
2016,0.0005984471641547,0.1627217324089351,0.3444020247487723,0.4724761201030518,-0.4607985233523135,1.0697832827272378,0.2197420634920635,long_flat_hurdle,,,0.25,,1,1,0.4712100940140334,5.8901261751754193e-05,,XGBoost,repr_grid,rolling_9m_3m,25pct_spread,10.0
1701,-0.0003969096609837,-0.0951997605344627,0.2463424648655213,-0.386452902411415,-0.7310029984000596,-0.5853575890189111,0.4932392710170488,long_short_decile,6.0,6.0,0.15,50.0,1,1,0.6219870664315109,4.664168136390359e-05,1.984126984126984e-05,OLS,repr_grid_raw,expanding,15pct_spread,
1701,-5.305702527924783e-07,-0.0001336948012395,0.0452279627618045,-0.0029560208569132,-0.1551289352632185,-0.0077250522716979,0.0047031158142269,long_flat_hurdle,,,0.15,,1,1,0.0099941211052322,7.495590828924161e-07,,OLS,repr_grid_raw,expanding,15pct_spread,10.0
