model,feature_set,scheme,horizon,window,ic,n_test
ElasticNet,C,rolling_9m_3m,1,10,0.2626459689336811,3717
ElasticNet,C,rolling_9m_3m,1,11,0.2653670160662433,3717
ElasticNet,C,rolling_9m_3m,1,12,0.2694912751556635,3717
ElasticNet,C,rolling_9m_3m,1,13,0.17633704768286135,3717
ElasticNet,C,rolling_9m_3m,1,14,0.33616924473684845,3717
ElasticNet,C,rolling_9m_3m,1,15,0.33297109090943217,3717
ElasticNet,C,rolling_9m_3m,1,16,0.2962890859305519,3717
ElasticNet,C,rolling_9m_3m,1,17,0.30513278174324754,3717
ElasticNet,C,rolling_9m_3m,1,18,0.26213701141015955,3726
ElasticNet,C,rolling_9m_3m,1,19,0.3057042881721692,3780
ElasticNet,C,rolling_9m_3m,1,20,0.25959102487973723,3780
ElasticNet,C,rolling_9m_3m,1,21,0.3267324891602533,3730
ElasticNet,C,rolling_9m_3m,1,22,0.34116087266360273,3740
ElasticNet,C,rolling_9m_3m,1,23,0.2943595343950943,3780
ElasticNet,C,rolling_9m_3m,1,24,0.3215794971921103,3780
ElasticNet,C,rolling_9m_3m,1,25,0.31237924550934343,3780
ElasticNet,C,rolling_9m_3m,1,26,0.2876258760885791,3780
ElasticNet,C,rolling_9m_3m,1,27,0.23984273821193314,3780
ElasticNet,C,rolling_9m_3m,1,28,0.2504306999475434,3780
ElasticNet,C,rolling_9m_3m,1,29,0.270849400665655,3780
ElasticNet,C,rolling_9m_3m,1,30,0.2591127571082483,3780
ElasticNet,C,rolling_9m_3m,1,31,0.2579103352726822,3780
XGBoost,C,expanding,1,0,0.2570853339922962,3717
XGBoost,C,expanding,1,1,0.28550572244089817,3717
XGBoost,C,expanding,1,2,0.28557302162746556,3717
XGBoost,C,expanding,1,3,0.3358148221302629,3717
XGBoost,C,expanding,1,4,0.30321056436547805,3717
XGBoost,C,expanding,1,5,0.29232436838937215,3717
XGBoost,C,expanding,1,6,0.27287418684224485,3717
XGBoost,C,expanding,1,7,0.27644533722913606,3717
XGBoost,C,expanding,1,8,0.13527954469961484,3717
XGBoost,C,expanding,1,9,0.3205511232228026,3717
XGBoost,C,expanding,1,10,0.33239337884158127,3717
XGBoost,C,expanding,1,11,0.2790090382344166,3717
XGBoost,C,expanding,1,12,0.296253810696391,3717
XGBoost,C,expanding,1,13,0.27834028201239625,3726
XGBoost,C,expanding,1,14,0.287787634038765,3780
XGBoost,C,expanding,1,15,0.2718768746029148,3780
XGBoost,C,expanding,1,16,0.3380890257382135,3730
XGBoost,C,expanding,1,17,0.3828197072399255,3740
XGBoost,C,expanding,1,18,0.3182781635933178,3780
XGBoost,C,expanding,1,19,0.3442487715159798,3780
XGBoost,C,expanding,1,20,0.3301073904175811,3780
XGBoost,C,expanding,1,21,0.3154126694560097,3780
XGBoost,C,expanding,1,22,0.27187484298471615,3780
XGBoost,C,expanding,1,23,0.2825495664116619,3780
XGBoost,C,expanding,1,24,0.2725391843272092,3780
XGBoost,C,expanding,1,25,0.27737029575084626,3780
XGBoost,C,expanding,1,26,0.28520067615750755,3780
XGBoost,C,rolling_9m_3m,1,0,0.23746520437642835,3717
XGBoost,C,rolling_9m_3m,1,1,0.28522049039241454,3717
XGBoost,C,rolling_9m_3m,1,2,0.29670407062845733,3717
XGBoost,C,rolling_9m_3m,1,3,0.2912830248417311,3717
XGBoost,C,rolling_9m_3m,1,4,0.28735992851059644,3717
XGBoost,C,rolling_9m_3m,1,5,0.22310521418605145,3717
XGBoost,C,rolling_9m_3m,1,6,0.26550568745778963,3717
XGBoost,C,rolling_9m_3m,1,7,0.2862732816209195,3717
XGBoost,C,rolling_9m_3m,1,8,0.32479443388515294,3717
XGBoost,C,rolling_9m_3m,1,9,0.29399026097426995,3717
XGBoost,C,rolling_9m_3m,1,10,0.27235034802579455,3717
XGBoost,C,rolling_9m_3m,1,11,0.2604163495218544,3717
XGBoost,C,rolling_9m_3m,1,12,0.25367048570530304,3717
XGBoost,C,rolling_9m_3m,1,13,0.12188880391261792,3717
XGBoost,C,rolling_9m_3m,1,14,0.25650262948066443,3717
XGBoost,C,rolling_9m_3m,1,15,0.3149468413296813,3717
XGBoost,C,rolling_9m_3m,1,16,0.28420360010978385,3717
XGBoost,C,rolling_9m_3m,1,17,0.2947076482674115,3717
XGBoost,C,rolling_9m_3m,1,18,0.23483184373670574,3726
XGBoost,C,rolling_9m_3m,1,19,0.2896526904442135,3780
XGBoost,C,rolling_9m_3m,1,20,0.26236807165646603,3780
XGBoost,C,rolling_9m_3m,1,21,0.28378957643043484,3730
XGBoost,C,rolling_9m_3m,1,22,0.3701861986265493,3740
XGBoost,C,rolling_9m_3m,1,23,0.30044758804596416,3780
XGBoost,C,rolling_9m_3m,1,24,0.33976301530092623,3780
XGBoost,C,rolling_9m_3m,1,25,0.3119345501919714,3780
XGBoost,C,rolling_9m_3m,1,26,0.2600972564248438,3780
XGBoost,C,rolling_9m_3m,1,27,0.25117498033917957,3780
XGBoost,C,rolling_9m_3m,1,28,0.2745749254175051,3780
XGBoost,C,rolling_9m_3m,1,29,0.2594075843680936,3780
XGBoost,C,rolling_9m_3m,1,30,0.27147902134118135,3780
XGBoost,C,rolling_9m_3m,1,31,0.27420810998924616,3780
OLS,candidate_6,expanding,1,0,0.2206972672021689,3717
OLS,candidate_6,expanding,1,1,0.2586755454933383,3717
OLS,candidate_6,expanding,1,2,0.2466334801254552,3717
OLS,candidate_6,expanding,1,3,0.31834942305680264,3717
OLS,candidate_6,expanding,1,4,0.2828296619943074,3717
OLS,candidate_6,expanding,1,5,0.27321740915340925,3717
OLS,candidate_6,expanding,1,6,0.26895207037334024,3717
OLS,candidate_6,expanding,1,7,0.2577777460183434,3717
OLS,candidate_6,expanding,1,8,0.13721472617124703,3717
OLS,candidate_6,expanding,1,9,0.3187495700867327,3717
OLS,candidate_6,expanding,1,10,0.3283718759202497,3717
OLS,candidate_6,expanding,1,11,0.27424679023389076,3717
OLS,candidate_6,expanding,1,12,0.2886076065776329,3717
OLS,candidate_6,expanding,1,13,0.27622053750247405,3726
OLS,candidate_6,expanding,1,14,0.26340980132097364,3780
OLS,candidate_6,expanding,1,15,0.23206086953675933,3780
OLS,candidate_6,expanding,1,16,0.28109155384545614,3730
OLS,candidate_6,expanding,1,17,0.33594729312720223,3740
OLS,candidate_6,expanding,1,18,0.28105775332331967,3780
OLS,candidate_6,expanding,1,19,0.279071872544957,3780
OLS,candidate_6,expanding,1,20,0.28274820617673785,3780
OLS,candidate_6,expanding,1,21,0.2760321615594408,3780
OLS,candidate_6,expanding,1,22,0.23510839060296784,3780
OLS,candidate_6,expanding,1,23,0.2320028581988593,3780
OLS,candidate_6,expanding,1,24,0.2511641255594756,3780
OLS,candidate_6,expanding,1,25,0.23088975027387315,3780
OLS,candidate_6,expanding,1,26,0.2729086599725212,3780
OLS,candidate_6,rolling_9m_3m,1,0,0.24024598774158384,3717
OLS,candidate_6,rolling_9m_3m,1,1,0.29508620695078935,3717
OLS,candidate_6,rolling_9m_3m,1,2,0.28682034650289673,3717
OLS,candidate_6,rolling_9m_3m,1,3,0.23867852417011545,3717
OLS,candidate_6,rolling_9m_3m,1,4,0.23432875549282978,3717
OLS,candidate_6,rolling_9m_3m,1,5,0.23729283446418903,3717
OLS,candidate_6,rolling_9m_3m,1,6,0.24664236044669346,3717
OLS,candidate_6,rolling_9m_3m,1,7,0.25460113861074607,3717
OLS,candidate_6,rolling_9m_3m,1,8,0.3168233186029522,3717
OLS,candidate_6,rolling_9m_3m,1,9,0.2890380696420557,3717
OLS,candidate_6,rolling_9m_3m,1,10,0.2616740747457551,3717
OLS,candidate_6,rolling_9m_3m,1,11,0.26845384336131745,3717
OLS,candidate_6,rolling_9m_3m,1,12,0.2506145765565326,3717
OLS,candidate_6,rolling_9m_3m,1,13,0.17683006173778346,3717
OLS,candidate_6,rolling_9m_3m,1,14,0.31605435946305405,3717
OLS,candidate_6,rolling_9m_3m,1,15,0.28034379220625644,3717
OLS,candidate_6,rolling_9m_3m,1,16,0.28527216900918173,3717
OLS,candidate_6,rolling_9m_3m,1,17,0.2863244235962672,3717
OLS,candidate_6,rolling_9m_3m,1,18,0.27260644805213974,3726
OLS,candidate_6,rolling_9m_3m,1,19,0.2902552247520521,3780
OLS,candidate_6,rolling_9m_3m,1,20,0.2426120318381821,3780
OLS,candidate_6,rolling_9m_3m,1,21,0.27900209619009864,3730
OLS,candidate_6,rolling_9m_3m,1,22,0.3699329482505058,3740
OLS,candidate_6,rolling_9m_3m,1,23,0.2883676687787343,3780
OLS,candidate_6,rolling_9m_3m,1,24,0.3244066893229659,3780
OLS,candidate_6,rolling_9m_3m,1,25,0.30203300854259896,3780
OLS,candidate_6,rolling_9m_3m,1,26,0.25629421035266936,3780
OLS,candidate_6,rolling_9m_3m,1,27,0.2411336982823005,3780
OLS,candidate_6,rolling_9m_3m,1,28,0.23559540760740283,3780
OLS,candidate_6,rolling_9m_3m,1,29,0.2717067226604341,3780
OLS,candidate_6,rolling_9m_3m,1,30,0.23670358868051333,3780
OLS,candidate_6,rolling_9m_3m,1,31,0.2627554746150728,3780
ElasticNet,candidate_6,expanding,1,0,0.2157420540442226,3717
ElasticNet,candidate_6,expanding,1,1,0.25239031844017784,3717
ElasticNet,candidate_6,expanding,1,2,0.2530747348855175,3717
ElasticNet,candidate_6,expanding,1,3,0.31491883459235115,3717
ElasticNet,candidate_6,expanding,1,4,0.25395403664308724,3717
ElasticNet,candidate_6,expanding,1,5,0.27676098799426135,3717
ElasticNet,candidate_6,expanding,1,6,0.255006044956529,3717
ElasticNet,candidate_6,expanding,1,7,0.2307186725059256,3717
ElasticNet,candidate_6,expanding,1,8,0.10390995426256597,3717
ElasticNet,candidate_6,expanding,1,9,0.3282189790296307,3717
ElasticNet,candidate_6,expanding,1,10,0.32555498824174167,3717
ElasticNet,candidate_6,expanding,1,11,0.27444451658607333,3717
ElasticNet,candidate_6,expanding,1,12,0.2774430857914842,3717
ElasticNet,candidate_6,expanding,1,13,0.2686887911363531,3726
ElasticNet,candidate_6,expanding,1,14,0.26578322280289607,3780
ElasticNet,candidate_6,expanding,1,15,0.2269183565336609,3780
ElasticNet,candidate_6,expanding,1,16,0.2854599998185425,3730
ElasticNet,candidate_6,expanding,1,17,0.3675048300396493,3740
ElasticNet,candidate_6,expanding,1,18,0.2738313752486214,3780
ElasticNet,candidate_6,expanding,1,19,0.2954302490811635,3780
ElasticNet,candidate_6,expanding,1,20,0.3066075784000036,3780
ElasticNet,candidate_6,expanding,1,21,0.27065626585032676,3780
ElasticNet,candidate_6,expanding,1,22,0.2287356063492995,3780
ElasticNet,candidate_6,expanding,1,23,0.22694918671199657,3780
ElasticNet,candidate_6,expanding,1,24,0.2490470129835271,3780
ElasticNet,candidate_6,expanding,1,25,0.236687523366331,3780
ElasticNet,candidate_6,expanding,1,26,0.24093469650259014,3780
ElasticNet,candidate_6,rolling_9m_3m,1,0,0.2423997525225913,3717
ElasticNet,candidate_6,rolling_9m_3m,1,1,0.26871290467506925,3717
ElasticNet,candidate_6,rolling_9m_3m,1,2,0.2913088939328821,3717
ElasticNet,candidate_6,rolling_9m_3m,1,3,0.2726131730605499,3717
ElasticNet,candidate_6,rolling_9m_3m,1,4,0.2642405641884048,3717
ElasticNet,candidate_6,rolling_9m_3m,1,5,0.23621361840867067,3717
ElasticNet,candidate_6,rolling_9m_3m,1,6,0.24793421332950213,3717
ElasticNet,candidate_6,rolling_9m_3m,1,7,0.25139924679471826,3717
ElasticNet,candidate_6,rolling_9m_3m,1,8,0.3155934560586339,3717
ElasticNet,candidate_6,rolling_9m_3m,1,9,0.252713584313005,3717
ElasticNet,candidate_6,rolling_9m_3m,1,10,0.27740825051877743,3717
ElasticNet,candidate_6,rolling_9m_3m,1,11,0.2570754353477706,3717
ElasticNet,candidate_6,rolling_9m_3m,1,12,0.22870453276629368,3717
ElasticNet,candidate_6,rolling_9m_3m,1,13,0.10170008932354935,3717
ElasticNet,candidate_6,rolling_9m_3m,1,14,0.3294367487457246,3717
ElasticNet,candidate_6,rolling_9m_3m,1,15,0.2832112155359762,3717
ElasticNet,candidate_6,rolling_9m_3m,1,16,0.2832940083935832,3717
ElasticNet,candidate_6,rolling_9m_3m,1,17,0.2715897124217388,3717
ElasticNet,candidate_6,rolling_9m_3m,1,18,0.26939850756684647,3726
ElasticNet,candidate_6,rolling_9m_3m,1,19,0.2831630682586198,3780
ElasticNet,candidate_6,rolling_9m_3m,1,20,0.23416961978984377,3780
ElasticNet,candidate_6,rolling_9m_3m,1,21,0.2870494464788687,3730
ElasticNet,candidate_6,rolling_9m_3m,1,22,0.36665230512965347,3740
ElasticNet,candidate_6,rolling_9m_3m,1,23,0.2809382051077149,3780
ElasticNet,candidate_6,rolling_9m_3m,1,24,0.30007675253146937,3780
ElasticNet,candidate_6,rolling_9m_3m,1,25,0.30623739619050677,3780
ElasticNet,candidate_6,rolling_9m_3m,1,26,0.2746930844341296,3780
ElasticNet,candidate_6,rolling_9m_3m,1,27,0.22856132365774318,3780
ElasticNet,candidate_6,rolling_9m_3m,1,28,0.22637180566353315,3780
ElasticNet,candidate_6,rolling_9m_3m,1,29,0.2474206129658543,3780
ElasticNet,candidate_6,rolling_9m_3m,1,30,0.23721738612267426,3780
ElasticNet,candidate_6,rolling_9m_3m,1,31,0.24107759842482548,3780
XGBoost,candidate_6,expanding,1,0,0.22583552686646013,3717
XGBoost,candidate_6,expanding,1,1,0.256755326739035,3717
XGBoost,candidate_6,expanding,1,2,0.24923497939160327,3717
XGBoost,candidate_6,expanding,1,3,0.3233921079221655,3717
XGBoost,candidate_6,expanding,1,4,0.2724853580757085,3717
XGBoost,candidate_6,expanding,1,5,0.2711210449415605,3717
XGBoost,candidate_6,expanding,1,6,0.2617402970190839,3717
XGBoost,candidate_6,expanding,1,7,0.24770529043963257,3717
XGBoost,candidate_6,expanding,1,8,0.10132404194746505,3717
XGBoost,candidate_6,expanding,1,9,0.3045367610647133,3717
XGBoost,candidate_6,expanding,1,10,0.32454725465063405,3717
XGBoost,candidate_6,expanding,1,11,0.27042094199831,3717
XGBoost,candidate_6,expanding,1,12,0.2736036408758631,3717
XGBoost,candidate_6,expanding,1,13,0.2734141907809343,3726
XGBoost,candidate_6,expanding,1,14,0.2740037053631225,3780
XGBoost,candidate_6,expanding,1,15,0.23967870455018322,3780
XGBoost,candidate_6,expanding,1,16,0.293961571738231,3730
XGBoost,candidate_6,expanding,1,17,0.34943994394242983,3740
XGBoost,candidate_6,expanding,1,18,0.29186009365701165,3780
XGBoost,candidate_6,expanding,1,19,0.3001736755581538,3780
XGBoost,candidate_6,expanding,1,20,0.29460994344363717,3780
XGBoost,candidate_6,expanding,1,21,0.2862775897007134,3780
XGBoost,candidate_6,expanding,1,22,0.24326408853166875,3780
XGBoost,candidate_6,expanding,1,23,0.2583950254933523,3780
XGBoost,candidate_6,expanding,1,24,0.2551889709309077,3780
XGBoost,candidate_6,expanding,1,25,0.2491869977132257,3780
XGBoost,candidate_6,expanding,1,26,0.2720742668803756,3780
XGBoost,candidate_6,rolling_9m_3m,1,0,0.24094123309936635,3717
XGBoost,candidate_6,rolling_9m_3m,1,1,0.27046792817037774,3717
XGBoost,candidate_6,rolling_9m_3m,1,2,0.27195913756909007,3717
XGBoost,candidate_6,rolling_9m_3m,1,3,0.25600547391096307,3717
XGBoost,candidate_6,rolling_9m_3m,1,4,0.2645766090728884,3717
XGBoost,candidate_6,rolling_9m_3m,1,5,0.21546883250185989,3717
XGBoost,candidate_6,rolling_9m_3m,1,6,0.23831345947828592,3717
XGBoost,candidate_6,rolling_9m_3m,1,7,0.24058200243287178,3717
XGBoost,candidate_6,rolling_9m_3m,1,8,0.3115724520211307,3717
XGBoost,candidate_6,rolling_9m_3m,1,9,0.2446205706873361,3717
XGBoost,candidate_6,rolling_9m_3m,1,10,0.24606728200400974,3717
XGBoost,candidate_6,rolling_9m_3m,1,11,0.24353246191543307,3717
XGBoost,candidate_6,rolling_9m_3m,1,12,0.2379107578441621,3717
XGBoost,candidate_6,rolling_9m_3m,1,13,0.0608802361372842,3717
XGBoost,candidate_6,rolling_9m_3m,1,14,0.2774604552470698,3717
XGBoost,candidate_6,rolling_9m_3m,1,15,0.17611683633224456,3717
XGBoost,candidate_6,rolling_9m_3m,1,16,0.2723275343143389,3717
XGBoost,candidate_6,rolling_9m_3m,1,17,0.2676197561869756,3717
XGBoost,candidate_6,rolling_9m_3m,1,18,0.23346005686960544,3726
XGBoost,candidate_6,rolling_9m_3m,1,19,0.2660388416799327,3780
XGBoost,candidate_6,rolling_9m_3m,1,20,0.2552573587393746,3780
XGBoost,candidate_6,rolling_9m_3m,1,21,0.2751680196907775,3730
XGBoost,candidate_6,rolling_9m_3m,1,22,0.36759313902687557,3740
XGBoost,candidate_6,rolling_9m_3m,1,23,0.2723947792355859,3780
XGBoost,candidate_6,rolling_9m_3m,1,24,0.3088930845023256,3780
XGBoost,candidate_6,rolling_9m_3m,1,25,0.2982261526476276,3780
XGBoost,candidate_6,rolling_9m_3m,1,26,0.268452792128322,3780
XGBoost,candidate_6,rolling_9m_3m,1,27,0.23157385804063463,3780
XGBoost,candidate_6,rolling_9m_3m,1,28,0.2477520607655747,3780
XGBoost,candidate_6,rolling_9m_3m,1,29,0.2586293390000109,3780
XGBoost,candidate_6,rolling_9m_3m,1,30,0.2461126324529534,3780
XGBoost,candidate_6,rolling_9m_3m,1,31,0.2610208032928295,3780
OLS,D,expanding,1,0,0.09236678916930935,3717
OLS,D,expanding,1,1,0.13039897758663402,3717
OLS,D,expanding,1,2,0.13525347932721077,3717
OLS,D,expanding,1,3,0.19238178349317123,3717
OLS,D,expanding,1,4,0.12404858839750155,3717
OLS,D,expanding,1,5,0.17399667491659862,3717
OLS,D,expanding,1,6,0.12039063505053108,3717
OLS,D,expanding,1,7,0.1039685858961867,3717
OLS,D,expanding,1,8,0.12291994054247865,3717
OLS,D,expanding,1,9,0.059762351085068194,3717
OLS,D,expanding,1,10,0.1905441545077606,3717
OLS,D,expanding,1,11,0.0922401651701757,3717
OLS,D,expanding,1,12,0.05069418425645368,3717
OLS,D,expanding,1,13,0.11353384250360835,3726
OLS,D,expanding,1,14,0.05023037355318437,3780
OLS,D,expanding,1,15,0.1187573359668399,3780
OLS,D,expanding,1,16,0.1940151450634668,3730
OLS,D,expanding,1,17,0.22749873917309316,3740
OLS,D,expanding,1,18,0.15344986632035848,3780
OLS,D,expanding,1,19,0.2096325661317652,3780
OLS,D,expanding,1,20,0.174611036154855,3780
OLS,D,expanding,1,21,0.11833844512674918,3780
OLS,D,expanding,1,22,0.13253455538074102,3780
OLS,D,expanding,1,23,0.07952454585865779,3780
OLS,D,expanding,1,24,0.09113346975172587,3780
OLS,D,expanding,1,25,0.0763524474348541,3780
OLS,D,expanding,1,26,0.1226666929423213,3780
OLS,D,rolling_9m_3m,1,0,0.23858812774140462,3717
OLS,D,rolling_9m_3m,1,1,0.08189708451845373,3717
OLS,D,rolling_9m_3m,1,2,0.294513103989942,3717
OLS,D,rolling_9m_3m,1,3,0.27476085049434196,3717
OLS,D,rolling_9m_3m,1,4,0.2767360018347496,3717
OLS,D,rolling_9m_3m,1,5,0.0996096106864334,3717
OLS,D,rolling_9m_3m,1,6,0.12758262055757963,3717
OLS,D,rolling_9m_3m,1,7,0.13456379639721316,3717
OLS,D,rolling_9m_3m,1,8,0.1915979811010028,3717
OLS,D,rolling_9m_3m,1,9,0.2945866347718037,3717
OLS,D,rolling_9m_3m,1,10,0.27125874275321016,3717
OLS,D,rolling_9m_3m,1,11,0.2562618657701123,3717
OLS,D,rolling_9m_3m,1,12,0.2552706300887148,3717
OLS,D,rolling_9m_3m,1,13,0.10476642686831211,3717
OLS,D,rolling_9m_3m,1,14,0.060006248246805005,3717
OLS,D,rolling_9m_3m,1,15,0.31261105952294693,3717
OLS,D,rolling_9m_3m,1,16,0.26076216632023463,3717
OLS,D,rolling_9m_3m,1,17,0.29833037555858205,3717
OLS,D,rolling_9m_3m,1,18,0.2577165550933331,3726
OLS,D,rolling_9m_3m,1,19,0.29362624566268064,3780
OLS,D,rolling_9m_3m,1,20,0.11270345677552449,3780
OLS,D,rolling_9m_3m,1,21,0.19221969947833042,3730
OLS,D,rolling_9m_3m,1,22,0.2211964494742149,3740
OLS,D,rolling_9m_3m,1,23,0.30641860080342076,3780
OLS,D,rolling_9m_3m,1,24,0.32866496495506153,3780
OLS,D,rolling_9m_3m,1,25,0.1749449590771617,3780
OLS,D,rolling_9m_3m,1,26,0.12636961716370632,3780
OLS,D,rolling_9m_3m,1,27,0.13162071367426387,3780
OLS,D,rolling_9m_3m,1,28,0.07365908993026475,3780
OLS,D,rolling_9m_3m,1,29,0.09911644029162409,3780
OLS,D,rolling_9m_3m,1,30,0.08012199480688316,3780
OLS,D,rolling_9m_3m,1,31,0.11467549049862763,3780
ElasticNet,D,expanding,1,0,0.23872848284742945,3717
ElasticNet,D,expanding,1,1,0.28865632821345416,3717
ElasticNet,D,expanding,1,2,0.2630625318501695,3717
ElasticNet,D,expanding,1,3,0.34432019872488634,3717
ElasticNet,D,expanding,1,4,0.2868371451638679,3717
ElasticNet,D,expanding,1,5,0.2812774290024313,3717
ElasticNet,D,expanding,1,6,0.25802538810939923,3717
ElasticNet,D,expanding,1,7,0.265592527325463,3717
ElasticNet,D,expanding,1,8,0.2446335275669526,3717
ElasticNet,D,expanding,1,9,0.341208875743852,3717
ElasticNet,D,expanding,1,10,0.350213589583306,3717
ElasticNet,D,expanding,1,11,0.2826353965005164,3717
ElasticNet,D,expanding,1,12,0.3038211371871888,3717
ElasticNet,D,expanding,1,13,0.27403910156919903,3726
ElasticNet,D,expanding,1,14,0.3112237560109159,3780
ElasticNet,D,expanding,1,15,0.27591540215334803,3780
ElasticNet,D,expanding,1,16,0.3346141340449893,3730
ElasticNet,D,expanding,1,17,0.37523146107921024,3740
ElasticNet,D,expanding,1,18,0.30564642247432094,3780
ElasticNet,D,expanding,1,19,0.3395254670544266,3780
ElasticNet,D,expanding,1,20,0.3102617998849912,3780
ElasticNet,D,expanding,1,21,0.2938435627112249,3780
ElasticNet,D,expanding,1,22,0.25235426614688106,3780
ElasticNet,D,expanding,1,23,0.2539587031529073,3780
ElasticNet,D,expanding,1,24,0.25782104619252705,3780
ElasticNet,D,expanding,1,25,0.2634760834426333,3780
ElasticNet,D,expanding,1,26,0.2703558206162267,3780
ElasticNet,D,rolling_9m_3m,1,0,0.24023711446084203,3717
ElasticNet,D,rolling_9m_3m,1,1,0.2752672757579381,3717
ElasticNet,D,rolling_9m_3m,1,2,0.31114721879484003,3717
ElasticNet,D,rolling_9m_3m,1,3,0.27252562391029655,3717
ElasticNet,D,rolling_9m_3m,1,4,0.26962184587632476,3717
ElasticNet,D,rolling_9m_3m,1,5,0.24150224257539918,3717
ElasticNet,D,rolling_9m_3m,1,6,0.26835008993657766,3717
ElasticNet,D,rolling_9m_3m,1,7,0.2691118643268573,3717
ElasticNet,D,rolling_9m_3m,1,8,0.3277864355196901,3717
ElasticNet,D,rolling_9m_3m,1,9,0.3003040377062026,3717
ElasticNet,D,rolling_9m_3m,1,10,0.27780747793382465,3717
ElasticNet,D,rolling_9m_3m,1,11,0.25562808602422016,3717
ElasticNet,D,rolling_9m_3m,1,12,0.2629225626788954,3717
ElasticNet,D,rolling_9m_3m,1,13,0.24129837227246956,3717
ElasticNet,D,rolling_9m_3m,1,14,0.31533629727844215,3717
ElasticNet,D,rolling_9m_3m,1,15,0.3226299046520799,3717
ElasticNet,D,rolling_9m_3m,1,16,0.2872852772944764,3717
ElasticNet,D,rolling_9m_3m,1,17,0.3104102496678395,3717
ElasticNet,D,rolling_9m_3m,1,18,0.2655225690109571,3726
ElasticNet,D,rolling_9m_3m,1,19,0.287767001455809,3780
ElasticNet,D,rolling_9m_3m,1,20,0.2678623032375518,3780
ElasticNet,D,rolling_9m_3m,1,21,0.31276315847757236,3730
ElasticNet,D,rolling_9m_3m,1,22,0.3272805373597626,3740
ElasticNet,D,rolling_9m_3m,1,23,0.29343735614434374,3780
ElasticNet,D,rolling_9m_3m,1,24,0.3226433884774797,3780
ElasticNet,D,rolling_9m_3m,1,25,0.30012190025241686,3780
ElasticNet,D,rolling_9m_3m,1,26,0.281589693133767,3780
ElasticNet,D,rolling_9m_3m,1,27,0.25472495928997557,3780
ElasticNet,D,rolling_9m_3m,1,28,0.2422931115760511,3780
ElasticNet,D,rolling_9m_3m,1,29,0.26259890806778435,3780
ElasticNet,D,rolling_9m_3m,1,30,0.2504253472868011,3780
ElasticNet,D,rolling_9m_3m,1,31,0.2687814653735214,3780
XGBoost,D,expanding,1,0,0.26734034720624994,3717
XGBoost,D,expanding,1,1,0.2978815839867592,3717
XGBoost,D,expanding,1,2,0.2853622327524973,3717
XGBoost,D,expanding,1,3,0.3397926204035105,3717
XGBoost,D,expanding,1,4,0.29371602487664206,3717
XGBoost,D,expanding,1,5,0.28856372393783175,3717
XGBoost,D,expanding,1,6,0.271127821965454,3717
XGBoost,D,expanding,1,7,0.28007669670048363,3717
XGBoost,D,expanding,1,8,0.13481754325808246,3717
XGBoost,D,expanding,1,9,0.3444013695813905,3717
XGBoost,D,expanding,1,10,0.3409397435258232,3717
XGBoost,D,expanding,1,11,0.2922532772909303,3717
XGBoost,D,expanding,1,12,0.28678984555195525,3717
XGBoost,D,expanding,1,13,0.2834443408642173,3726
XGBoost,D,expanding,1,14,0.29884385446855305,3780
XGBoost,D,expanding,1,15,0.27528897043411216,3780
XGBoost,D,expanding,1,16,0.33659928710719994,3730
XGBoost,D,expanding,1,17,0.38004480889964953,3740
XGBoost,D,expanding,1,18,0.32088014415909927,3780
XGBoost,D,expanding,1,19,0.34266135863494435,3780
