model,oos_r2,rmse,mae,ic,ic_ir,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,train_start,train_end,test_start,test_end,n_train,n_test,feature_set
window_15,-0.0172579278362488,0.030987556181592164,0.022423166106918763,-0.058322968859803745,-0.3218540886475875,0.5097883597883598,0.543046357615894,0.8433847592332866,0.6606848562534334,0.543046357615894,3322,5.0077928785676,-0.10919419073617675,31.996670937584113,0.5873015873015873,1.6132138024007876,319,13199.667093758411,63,15,2016-01-04,2021-10-11,2021-10-12,2022-01-10,85563,3780,B
window_16,-0.009667313795804766,0.038871690362281414,0.028865154562279026,0.013830400376819017,0.5211635322920566,0.4815013404825737,0.4819832804842894,0.9242675511332228,0.6335733232284957,0.4819832804842894,3469,-1.2199047348506489,-0.21736311305421308,-10.90092400824555,0.4126984126984127,1.1775988522379937,281,8909.907599175445,63,16,2016-01-04,2022-01-10,2022-01-11,2022-04-11,89343,3730,B
window_17,-0.010273789504146036,0.043467390227603944,0.03149410019052285,-0.0388490836997284,0.16537884433455405,0.4481283422459893,0.44947401976410584,0.8070978820835718,0.5773955773955773,0.44947401976410584,3137,-3.4271571169162725,-0.41631636524040544,-34.79879314341928,0.5079365079365079,0.551348381526369,526,6520.120685658072,63,17,2016-01-04,2022-04-11,2022-04-12,2022-07-13,93073,3740,B
window_18,0.008720016008361253,0.038039686286719894,0.02906051264123555,0.05661036466804742,0.42342092655982316,0.4849206349206349,0.4693366708385482,0.8566533409480297,0.6064281382656155,0.4693366708385482,3196,-1.3991594350959766,-0.42563941437821046,-16.447117786462385,0.47619047619047616,0.8858216738363678,428,8355.288221353761,63,18,2016-01-04,2022-07-13,2022-07-14,2022-10-11,96813,3780,B
window_19,-0.006566140784382224,0.0371374268225046,0.02635611811325499,-0.021857297511690042,-0.1970512381906496,0.5888888888888889,0.6148191708321082,0.8955032119914347,0.7290794979079498,0.6148191708321082,3401,5.814613730913599,-0.15658740130275386,58.95602192675806,0.6825396825396826,1.1370899943792339,343,15895.602192675806,63,19,2016-01-04,2022-10-11,2022-10-12,2023-01-11,100593,3780,B
window_20,0.009505114016810978,0.03086406423271827,0.022018975373677436,0.0900468901846099,0.4917922801366468,0.532010582010582,0.5366397325160212,0.9478346456692913,0.6852873154243018,0.5366397325160212,3589,2.3279492052974686,-0.16937882667339416,14.71886428215312,0.6349206349206349,0.8290036244999206,151,11471.886428215312,63,20,2016-01-04,2023-01-11,2023-01-12,2023-04-13,104373,3780,B
window_21,0.021226907053459754,0.028460470961124713,0.020000178010965868,0.14318523233451785,0.813195115405466,0.542063492063492,0.5422210154765137,0.9779627815866797,0.6976419213973799,0.5422210154765137,3683,4.4201562408498125,-0.07123642574628791,25.029692984420592,0.6190476190476191,1.167949279252044,105,12502.96929844206,63,21,2016-01-04,2023-04-13,2023-04-14,2023-07-14,108153,3780,B
window_22,0.006696500864075139,0.026327732595456774,0.019336789404653804,0.08411336532396908,0.6537550978749219,0.49603174603174605,0.47711864406779664,0.9690189328743546,0.6394094264622374,0.47711864406779664,3540,-2.098634966067545,-0.2067765630812939,-10.064362045456432,0.49206349206349204,0.7399944106257564,191,8993.563795454356,63,22,2016-01-04,2023-07-14,2023-07-17,2023-10-12,111933,3780,B
window_23,-0.005321085022751415,0.0286821527273155,0.020488240142498518,-0.035175304969200766,-0.16414321976396706,0.5603174603174603,0.582337510929758,0.8971710821733273,0.7062566277836692,0.582337510929758,3431,5.441209392596547,-0.12206756837932377,35.51246521004834,0.6349206349206349,1.4314593075091433,251,13551.246521004834,63,23,2016-01-04,2023-10-12,2023-10-13,2024-01-12,115713,3780,B
window_24,-0.008469467538660513,0.026570354403399932,0.01893530271531657,-0.0966059357047857,-0.51205099010882,0.5248677248677248,0.5385059128929911,0.9049927290353854,0.6752260397830018,0.5385059128929911,3467,3.5364092317730322,-0.12448048165040285,14.883159866262696,0.6349206349206349,0.9856425553632086,249,11488.31598662627,63,24,2016-01-04,2024-01-12,2024-01-16,2024-04-15,119493,3780,B
window_25,0.01283068657025166,0.02915617142955344,0.020053697009406807,0.08619649798962795,0.47641339081368594,0.5976190476190476,0.594259988745076,0.9639434048379736,0.7352480417754569,0.594259988745076,3554,9.877795174855189,-0.03562410020084312,38.31728408816153,0.7142857142857143,1.9548193074451685,201,13831.728408816152,63,25,2016-01-04,2024-04-15,2024-04-16,2024-07-16,123273,3780,B
window_26,-0.020449439046423823,0.030036168521713456,0.02148969734314209,-0.059678228343844925,-0.18150364030652638,0.5558201058201058,0.5755148741418764,0.9116447666515632,0.7055935472558302,0.5755148741418764,3496,3.3595283305238532,-0.11980462427547299,19.945712376917225,0.6349206349206349,0.9924988152936102,259,11994.571237691722,63,26,2016-01-04,2024-07-16,2024-07-17,2024-10-14,127053,3780,B
window_0,-0.17570509269315981,0.03234152284718133,0.02359455121911927,0.12521412394214224,1.1426503414446705,0.517621737960721,0.515881708652793,0.9869041382922996,0.6775759755439669,0.515881708652793,3652,-0.481364925085383,-0.23196505226947073,-5.12102113816243,0.5555555555555556,0.7423957696214509,129,9487.897886183757,63,0,2016-01-04,2018-01-02,2018-01-03,2018-04-04,29736,3717,C
